SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
MAGNUM-RE,BE,07-02-2024,12.25,12.0,14.0,7.8,9.0,9.4,9.34,"1,61,842","15,11,284.00",977,-,-
MAGNUM-RE,BE,08-02-2024,9.4,8.4,10.5,7.4,8.0,8.05,8.3,"1,30,547","10,83,408.80",569,-,-
MAGNUM-RE,BE,09-02-2024,8.05,8.0,8.5,6.1,6.75,7.1,7.37,"67,055","4,94,007.05",400,-,-
MAGNUM-RE,BE,12-02-2024,7.1,7.0,7.95,6.1,6.85,6.8,6.87,"80,944","5,56,080.05",287,-,-
MAGNUM-RE,BE,13-02-2024,6.8,6.95,7.75,5.1,6.0,6.0,6.02,"96,665","5,81,445.10",361,-,-
MAGNUM-RE,BE,14-02-2024,6.0,5.9,6.5,5.6,5.7,5.85,5.87,"48,270","2,83,383.00",207,-,-
MAGNUM-RE,BE,15-02-2024,5.85,5.85,8.15,5.85,8.15,8.15,7.64,"1,76,587","13,48,941.65",601,-,-
MAGNUM-RE,BE,16-02-2024,8.15,11.4,11.4,8.2,9.0,9.0,10.27,"2,73,678","28,10,105.30",917,-,-
