SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GDL-RE,BE,30-07-2020,7.95,11.1,11.1,11.1,11.1,11.1,11.1,"47,608","5,28,448.80",439,-,-
GDL-RE,BE,31-07-2020,11.1,15.5,15.5,15.5,15.5,15.5,15.5,"94,002","14,57,031.00",519,-,-
GDL-RE,BE,03-08-2020,15.5,17.8,21.7,16.0,21.7,21.7,20.9,"2,30,932","48,25,470.65","1,487",-,-
GDL-RE,BE,04-08-2020,21.7,29.9,30.35,22.2,30.35,30.35,28.36,"2,49,734","70,81,511.45","1,905",-,-
GDL-RE,BE,05-08-2020,30.35,40.0,42.0,24.0,29.9,25.6,34.93,"4,21,791","1,47,33,064.50","5,627",-,-
GDL-RE,BE,06-08-2020,25.6,21.0,25.0,16.0,20.85,19.85,19.33,"1,82,205","35,22,865.25","1,439",-,-
GDL-RE,BE,07-08-2020,19.85,16.0,19.75,11.95,17.25,17.3,13.7,"3,76,765","51,61,043.95","1,924",-,-
