SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
SHRERA-RE,BE,2023-06-12,1.9,1.15,2.65,1.15,1.15,1.15,1.29,"8,09,205","10,39,970.95",556,-,-
SHRERA-RE,BE,2023-06-13,1.15,1.15,1.15,0.7,0.75,0.7,0.72,"8,93,777","6,47,888.25",361,-,-
SHRERA-RE,BE,2023-06-14,0.7,0.95,0.95,0.45,0.7,0.65,0.65,"9,76,923","6,38,591.70",350,-,-
SHRERA-RE,BE,2023-06-15,0.65,0.7,0.75,0.4,0.4,0.45,0.56,"5,25,669","2,93,229.90",201,-,-
SHRERA-RE,BE,2023-06-16,0.45,0.5,0.5,0.45,0.5,0.5,0.5,"42,078","21,036.25",56,-,-
SHRERA-RE,BE,2023-06-19,0.5,0.6,0.6,0.6,0.6,0.6,0.6,"41,831","25,098.60",55,-,-
SHRERA-RE,BE,2023-06-20,0.6,0.65,0.65,0.6,0.65,0.65,0.65,"2,68,071","1,74,151.60",121,-,-
SHRERA-RE,BE,2023-06-21,0.65,0.65,0.65,0.6,0.6,0.6,0.6,"4,25,243","2,55,985.70",133,-,-
